"participant-ID","male","av/car","perspective","scenario","numb_childrenL","numb_adultL","numb_adultR","left_first","selected_option","difficulty_of_decision","response_time1","response_time2","SecondSanCheck","SecondSanCheck"
"GDB01","True","False","1","0","1","1","3","False","Ersteres","62","7.800598","2.25209","True","True"
"GDB01","True","False","1","1","0","2","4","True","Zweiteres","100","9.436768","3.251953","True","True"
"GDB01","True","False","1","2","0","2","0","True","Zweiteres","84","3.120331","1.427521","True","True"
"GDB01","True","False","1","3","0","2","0","False","Ersteres","100","1.742981","1.317444","True","True"
"GDB01","True","False","1","1","0","1","2","False","Zweiteres","100","1.076599","1.514771","True","True"
"GDB01","True","False","1","0","2","1","5","False","Ersteres","82","1.890106","1.641022","True","True"
"ASS09","False","True","2","0","0","1","5","False","Zweiteres","68","24.44131","7.772339","True","True"
"ASS09","False","True","2","0","0","0","1","False","Zweiteres","100","3.888489","6.399033","True","True"
"ASS09","False","True","2","3","0","2","0","True","Zweiteres","27","3.74881","5.734009","True","True"
"ASS09","False","True","2","1","0","1","2","True","Ersteres","76","1.604401","5.622345","True","True"
"ASS09","False","True","2","0","1","1","3","False","Ersteres","59","5.657318","4.406677","True","True"
"ASS09","False","True","2","1","0","2","4","False","Zweiteres","38","2.287628","6.324249","True","True"
"ASS09","False","True","2","0","2","1","5","False","Ersteres","63","1.938416","9.075012","True","True"
"ASS09","False","True","2","2","0","2","0","True","Ersteres","0","10.77118","3.727112","True","True"
"UAB25","False","False","1","0","0","1","5","False","Zweiteres","31","19.9071","22.55132","True","True"
"UAB25","False","False","1","0","0","0","1","False","Zweiteres","100","2.436401","2.322144","True","True"
"UAB25","False","False","1","1","0","1","2","True","Ersteres","69","45.24252","17.05121","True","True"
"UAB25","False","False","1","0","2","1","5","False","Ersteres","78","10.80676","2.362549","True","True"
"UAB25","False","False","1","2","0","2","0","True","Zweiteres","100","5.642761","4.187378","True","True"
"UAB25","False","False","1","3","0","2","0","True","Zweiteres","100","5.434631","3.94812","True","True"
"UAB25","False","False","1","1","0","2","4","False","Zweiteres","71","3.653381","5.639832","True","True"
"UAB25","False","False","1","0","1","1","3","True","Ersteres","11","22.54248","2.790527","True","True"
"PRW01","True","False","2","0","0","1","5","True","Ersteres","79","12.47359","6.135742","True","True"
"PRW01","True","False","2","0","0","0","1","False","Zweiteres","100","2.160919","1.714966","True","True"
"PRW01","True","False","2","1","0","1","2","True","Ersteres","100","1.199249","1.671265","True","True"
"PRW01","True","False","2","2","0","2","0","False","Ersteres","23","24.82352","2.542267","True","True"
"PRW01","True","False","2","1","0","2","4","False","Zweiteres","100","1.640442","1.665649","True","True"
"PRW01","True","False","2","3","0","2","0","False","Ersteres","100","0.9769287","1.413818","True","True"
"PRW01","True","False","2","0","2","1","5","True","Zweiteres","29","12.00378","1.870728","True","True"
"PRW01","True","False","2","0","1","1","3","False","Zweiteres","90","1.719238","2.525269","True","True"
"ALA01","True","True","3","0","0","1","5","True","Ersteres","100","5.454559","4.441864","True","True"
"ALA01","True","True","3","0","0","0","1","True","Ersteres","100","4.016785","1.601624","True","True"
"ALA01","True","True","3","0","2","1","5","True","Ersteres","64","3.503479","2.163147","True","True"
"ALA01","True","True","3","2","0","2","0","False","Ersteres","85","1.779541","5.145691","True","True"
"ALA01","True","True","3","1","0","1","2","True","Ersteres","100","2.412903","4.858582","True","True"
"ALA01","True","True","3","0","1","1","3","True","Ersteres","27","3.64447","11.72528","True","True"
"ALA01","True","True","3","1","0","2","4","False","Zweiteres","100","2.085205","1.221008","True","True"
"ALA01","True","True","3","3","0","2","0","True","Zweiteres","100","4.752869","3.915039","True","True"
"ASE12","True","False","2","0","0","1","5","False","Ersteres","100","10.3498","2.160294","True","True"
"ASE12","True","False","2","0","0","0","1","False","Zweiteres","100","3.813431","1.19075","True","True"
"ASE12","True","False","2","0","1","1","3","True","Zweiteres","100","4.968658","1.509918","True","True"
"ASE12","True","False","2","3","0","2","0","True","Zweiteres","100","2.666168","1.220978","True","True"
"ASE12","True","False","2","0","2","1","5","False","Ersteres","100","2.162476","1.646271","True","True"
"ASE12","True","False","2","1","0","2","4","True","Zweiteres","100","1.653107","1.18631","True","True"
"ASE12","True","False","2","1","0","1","2","True","Zweiteres","100","1.358154","1.289001","True","True"
"ASE12","True","False","2","2","0","2","0","True","Zweiteres","100","1.897827","1.218628","True","True"
"KTN03","True","True","1","0","0","1","5","True","Ersteres","25","13.53741","8.031509","True","True"
"KTN03","True","True","1","0","0","0","1","False","Zweiteres","100","2.677444","2.013977","True","True"
"KTN03","True","True","1","1","0","1","2","False","Ersteres","38","6.681152","7.526978","True","True"
"KTN03","True","True","1","0","1","1","3","False","Ersteres","13","2.040649","2.648804","True","True"
"KTN03","True","True","1","0","2","1","5","True","Zweiteres","0","1.825439","1.268707","True","True"
"KTN03","True","True","1","3","0","2","0","True","Ersteres","36","9.127197","3.172729","True","True"
"KTN03","True","True","1","1","0","2","4","False","Ersteres","0","3.211487","1.11145","True","True"
"KTN03","True","True","1","2","0","2","0","False","Zweiteres","5","3.790405","5.111816","True","True"
"UAH01","False","False","3","0","0","1","5","False","Zweiteres","53","12.52137","10.01927","True","True"
"UAH01","False","False","3","0","0","0","1","True","Ersteres","100","2.414902","2.812592","True","True"
"UAH01","False","False","3","3","0","2","0","True","Zweiteres","21","3.268677","4.617157","True","True"
"UAH01","False","False","3","0","1","1","3","True","Ersteres","21","3.651062","1.866852","True","True"
"UAH01","False","False","3","0","2","1","5","False","Ersteres","5","5.824066","1.603821","True","True"
"UAH01","False","False","3","1","0","2","4","False","Ersteres","19","5.001587","2.011139","True","True"
"UAH01","False","False","3","2","0","2","0","True","Ersteres","28","29.07825","3.459473","True","True"
"UAH01","False","False","3","1","0","1","2","False","Ersteres","38","2.038879","1.032837","True","True"
"AAO12","True","False","0","0","0","1","5","False","Zweiteres","100","15.39719","4.161163","True","True"
"AAO12","True","False","0","0","0","0","1","True","Ersteres","100","6.945969","1.442795","True","True"
"AAO12","True","False","0","0","1","1","3","False","Zweiteres","100","5.383896","3.440262","True","True"
"AAO12","True","False","0","2","0","2","0","True","Ersteres","100","4.220642","4.07843","True","True"
"AAO12","True","False","0","3","0","2","0","True","Zweiteres","100","1.594635","1.421204","True","True"
"AAO12","True","False","0","1","0","2","4","False","Zweiteres","62","23.11075","3.808594","True","True"
"AAO12","True","False","0","0","2","1","5","True","Ersteres","100","23.02963","3.241791","True","True"
"AAO12","True","False","0","1","0","1","2","True","Ersteres","100","7.688843","1.660217","True","True"
"URH09","True","True","3","0","0","1","5","True","Ersteres","100","16.67188","7.421387","True","True"
"URH09","True","True","3","0","0","0","1","False","Zweiteres","100","11.82751","4.391083","True","True"
"URH09","True","True","3","1","0","2","4","False","Zweiteres","100","14.47458","2.570465","True","True"
"URH09","True","True","3","0","1","1","3","False","Zweiteres","100","6.510071","2.068359","True","True"
"URH09","True","True","3","3","0","2","0","False","Ersteres","100","3.315247","2.035095","True","True"
"URH09","True","True","3","0","2","1","5","False","Zweiteres","81","6.677063","1.499146","True","True"
"URH09","True","True","3","1","0","1","2","False","Zweiteres","100","2.145508","2.098999","True","True"
"URH09","True","True","3","2","0","2","0","False","Ersteres","100","1.922974","2.053467","True","True"
"CSI05","True","True","1","0","0","1","5","False","Zweiteres","93","4.032394","4.622803","True","True"
"CSI05","True","True","1","0","0","0","1","False","Zweiteres","100","2.629929","2.26123","True","True"
"CSI05","True","True","1","0","1","1","3","False","Zweiteres","72","1.355286","2.296539","True","True"
"CSI05","True","True","1","1","0","2","4","False","Zweiteres","91","1.182037","1.889252","True","True"
"CSI05","True","True","1","1","0","1","2","True","Ersteres","93","5.507538","3.294373","True","True"
"CSI05","True","True","1","3","0","2","0","False","Zweiteres","66","7.068268","1.084473","True","True"
"CSI05","True","True","1","0","2","1","5","True","Ersteres","50","1.806091","5.028931","True","True"
"CSI05","True","True","1","2","0","2","0","True","Ersteres","86","3.221497","1.514587","True","True"
"CFM08","True","False","2","0","0","1","5","False","Zweiteres","83","10.4182","2.661423","True","True"
"CFM08","True","False","2","0","0","0","1","False","Zweiteres","100","4.188446","1.954803","True","True"
"CFM08","True","False","2","0","2","1","5","False","Ersteres","82","1.316895","11.57288","True","True"
"CFM08","True","False","2","1","0","1","2","True","Zweiteres","74","1.724487","9.165894","True","True"
"CFM08","True","False","2","1","0","2","4","True","Zweiteres","81","1.477417","1.281433","True","True"
"CFM08","True","False","2","2","0","2","0","False","Zweiteres","83","2.353577","2.965088","True","True"
"CFM08","True","False","2","0","1","1","3","False","Ersteres","76","1.198792","1.124512","True","True"
"CFM08","True","False","2","3","0","2","0","True","Zweiteres","36","0.7920532","6.110901","True","True"
"HRH29","True","False","1","0","0","1","5","True","Ersteres","78","19.2001","7.752579","True","True"
"HRH29","True","False","1","0","0","0","1","True","Ersteres","100","3.829514","1.833603","True","True"
"HRH29","True","False","1","3","0","2","0","False","Ersteres","34","12.34515","2.566528","True","True"
"HRH29","True","False","1","1","0","1","2","True","Ersteres","65","2.463287","2.081055","True","True"
"HRH29","True","False","1","1","0","2","4","True","Ersteres","100","1.917572","2.606201","True","True"
"HRH29","True","False","1","0","1","1","3","False","Ersteres","72","9.005219","3.516113","True","True"
"HRH29","True","False","1","2","0","2","0","False","Ersteres","91","1.52417","1.324402","True","True"
"HRH29","True","False","1","0","2","1","5","False","Ersteres","33","3.0802","1.521729","True","True"
"UNT11","False","True","0","0","0","1","5","True","Ersteres","28","16.59543","8.435944","True","True"
"UNT11","False","True","0","0","0","0","1","False","Zweiteres","100","23.98465","6.486008","True","True"
"UNT11","False","True","0","2","0","2","0","True","Ersteres","62","6.901428","7.50769","True","True"
"UNT11","False","True","0","3","0","2","0","True","Zweiteres","69","2.201355","8.141815","True","True"
"UNT11","False","True","0","0","2","1","5","True","Zweiteres","83","3.604279","2.684235","True","True"
"UNT11","False","True","0","1","0","1","2","True","Zweiteres","68","1.376526","2.231689","True","True"
"UNT11","False","True","0","0","1","1","3","False","Ersteres","80","8.163879","5.507874","True","True"
"UNT11","False","True","0","1","0","2","4","False","Ersteres","10","13.35651","3.398071","True","True"
"UDW08","True","True","2","0","0","1","5","False","Ersteres","83","30.24869","6.689407","True","True"
"UDW08","True","True","2","0","0","0","1","False","Zweiteres","100","7.12291","1.701141","True","True"
"UDW08","True","True","2","3","0","2","0","False","Ersteres","100","3.549988","3.755463","True","True"
"UDW08","True","True","2","0","2","1","5","False","Ersteres","100","1.350769","1.765503","True","True"
"UDW08","True","True","2","0","1","1","3","False","Ersteres","100","13.38477","1.705444","True","True"
"UDW08","True","True","2","2","0","2","0","True","Zweiteres","100","2.330994","1.522461","True","True"
"UDW08","True","True","2","1","0","1","2","True","Zweiteres","100","13.30908","2.038147","True","True"
"UDW08","True","True","2","1","0","2","4","True","Zweiteres","100","3.62384","1.279602","True","True"
"CHT12","False","True","0","0","0","1","5","False","Zweiteres","0","23.77388","13.99106","True","True"
"CHT12","False","True","0","0","0","0","1","True","Ersteres","100","8.099762","4.453125","True","True"
"CHT12","False","True","0","0","2","1","5","False","Zweiteres","28","10.55777","20.19241","True","True"
"CHT12","False","True","0","1","0","1","2","False","Zweiteres","15","8.9552","5.855835","True","True"
"CHT12","False","True","0","2","0","2","0","True","Zweiteres","67","7.543091","3.972839","True","True"
"CHT12","False","True","0","3","0","2","0","True","Zweiteres","69","2.401123","2.837158","True","True"
"CHT12","False","True","0","1","0","2","4","True","Ersteres","12","7.871216","3.95752","True","True"
"CHT12","False","True","0","0","1","1","3","False","Zweiteres","25","1.572449","1.812012","True","True"
"GTH10","True","True","2","0","0","1","5","False","Zweiteres","100","8.308624","4.983307","True","True"
"GTH10","True","True","2","0","0","0","1","True","Ersteres","75","16.26753","11.25464","True","True"
"GTH10","True","True","2","0","2","1","5","True","Zweiteres","85","5.681","5.600342","True","True"
"GTH10","True","True","2","3","0","2","0","False","Ersteres","100","3.261841","1.675079","True","True"
"GTH10","True","True","2","1","0","2","4","False","Ersteres","39","15.3349","4.178497","True","True"
"GTH10","True","True","2","0","1","1","3","True","Zweiteres","0","14.64926","48.79285","True","True"
"GTH10","True","True","2","1","0","1","2","True","Zweiteres","23","26.6391","2.95874","True","True"
"GTH10","True","True","2","2","0","2","0","True","Zweiteres","18","37.60126","6.049988","True","True"
"EDN04","False","False","3","0","0","1","5","True","Zweiteres","51","35.54538","13.92575","True","True"
"EDN04","False","False","3","0","0","0","1","True","Ersteres","50","8.795258","1.101135","True","True"
"EDN04","False","False","3","0","2","1","5","False","Ersteres","77","6.639709","2.597717","True","True"
"EDN04","False","False","3","1","0","2","4","True","Ersteres","50","6.327515","1.53598","True","True"
"EDN04","False","False","3","1","0","1","2","False","Zweiteres","50","9.616272","1.162476","True","True"
"EDN04","False","False","3","2","0","2","0","False","Zweiteres","50","6.734253","1.821838","True","True"
"EDN04","False","False","3","0","1","1","3","False","Ersteres","50","3.590393","0.9227905","True","True"
"EDN04","False","False","3","3","0","2","0","True","Zweiteres","53","2.033264","3.652222","True","True"
"BRW07","False","False","2","0","0","1","5","True","Ersteres","67","8.701843","3.484314","True","True"
"BRW07","False","False","2","0","0","0","1","False","Zweiteres","75","6.002625","3.781036","True","True"
"BRW07","False","False","2","1","0","1","2","False","Zweiteres","21","21.24573","1.774872","True","True"
"BRW07","False","False","2","0","2","1","5","False","Ersteres","91","2.142273","2.916992","True","True"
"BRW07","False","False","2","3","0","2","0","True","Zweiteres","87","1.381775","1.80072","True","True"
"BRW07","False","False","2","2","0","2","0","False","Zweiteres","64","3.972595","1.489807","True","True"
"BRW07","False","False","2","1","0","2","4","False","Zweiteres","35","9.769775","3.11969","True","True"
"BRW07","False","False","2","0","1","1","3","True","Zweiteres","79","2.20929","1.990051","True","True"
"CKG07","True","False","3","0","0","1","5","False","Zweiteres","59","6.367828","5.42746","True","True"
"CKG07","True","False","3","0","0","0","1","True","Ersteres","100","3.606171","5.251495","True","True"
"CKG07","True","False","3","2","0","2","0","False","Zweiteres","1","14.50378","2.809509","True","True"
"CKG07","True","False","3","1","0","1","2","True","Ersteres","68","1.574738","2.926697","True","True"
"CKG07","True","False","3","1","0","2","4","True","Ersteres","39","1.987732","5.462463","True","True"
"CKG07","True","False","3","0","1","1","3","True","Zweiteres","36","4.493286","3.012878","True","True"
"CKG07","True","False","3","3","0","2","0","True","Zweiteres","69","1.147644","3.018677","True","True"
"CKG07","True","False","3","0","2","1","5","True","Ersteres","22","4.619263","1.805298","True","True"
"END04","True","False","2","0","0","1","5","True","Ersteres","100","5.811142","6.31929","True","True"
"END04","True","False","2","0","0","0","1","False","Zweiteres","100","1.419281","1.819901","True","True"
"END04","True","False","2","0","2","1","5","True","Zweiteres","78","4.626495","5.526855","True","True"
"END04","True","False","2","1","0","2","4","False","Zweiteres","100","5.420624","2.297668","True","True"
"END04","True","False","2","1","0","1","2","True","Ersteres","100","3.852875","1.476898","True","True"
"END04","True","False","2","3","0","2","0","False","Ersteres","77","2.464081","1.89212","True","True"
"END04","True","False","2","2","0","2","0","True","Ersteres","81","1.782776","5.533264","True","True"
"END04","True","False","2","0","1","1","3","False","Ersteres","97","1.684021","1.488159","True","True"
"ESO08","False","True","3","0","0","1","5","True","Ersteres","64","7.497902","3.57132","True","True"
"ESO08","False","True","3","0","0","0","1","False","Zweiteres","99","6.417953","4.852386","True","True"
"ESO08","False","True","3","3","0","2","0","False","Ersteres","73","2.255432","2.782104","True","True"
"ESO08","False","True","3","0","2","1","5","False","Ersteres","50","2.620239","2.394806","True","True"
"ESO08","False","True","3","2","0","2","0","False","Zweiteres","11","3.363586","5.326904","True","True"
"ESO08","False","True","3","1","0","1","2","True","Ersteres","50","8.912292","1.207581","True","True"
"ESO08","False","True","3","0","1","1","3","True","Zweiteres","73","3.098755","2.37439","True","True"
"ESO08","False","True","3","1","0","2","4","True","Zweiteres","39","11.78461","2.121643","True","True"
"BDE11","True","False","3","0","0","1","5","False","Zweiteres","100","21.07199","13.36475","True","True"
"BDE11","True","False","3","0","0","0","1","False","Zweiteres","100","8.322021","4.545471","True","True"
"BDE11","True","False","3","1","0","1","2","True","Ersteres","85","3.028259","6.722961","True","True"
"BDE11","True","False","3","3","0","2","0","False","Zweiteres","26","2.534424","7.194336","True","True"
"BDE11","True","False","3","0","1","1","3","False","Ersteres","36","5.363342","5.81781","True","True"
"BDE11","True","False","3","0","2","1","5","False","Ersteres","34","2.023193","2.824219","True","True"
"BDE11","True","False","3","1","0","2","4","True","Zweiteres","0","5.898071","55.42413","True","True"
"BDE11","True","False","3","2","0","2","0","True","Ersteres","28","4.971252","4.210815","True","True"
"IRB03","False","False","0","0","0","1","5","False","Ersteres","25","31.5043","5.099365","True","True"
"IRB03","False","False","0","0","0","0","1","True","Ersteres","67","5.556763","2.530212","True","True"
"IRB03","False","False","0","0","1","1","3","True","Zweiteres","39","5.336548","5.554077","True","True"
"IRB03","False","False","0","3","0","2","0","True","Zweiteres","65","3.8125","2.330994","True","True"
"IRB03","False","False","0","1","0","1","2","False","Ersteres","19","20.4223","4.31897","True","True"
"IRB03","False","False","0","1","0","2","4","False","Zweiteres","24","5.361633","1.809387","True","True"
"IRB03","False","False","0","0","2","1","5","False","Ersteres","33","1.954712","1.351563","True","True"
"IRB03","False","False","0","2","0","2","0","False","Ersteres","17","5.602966","1.199463","True","True"
"HDB03","True","False","3","0","0","1","5","False","Zweiteres","75","18.10207","9.855865","True","True"
"HDB03","True","False","3","0","0","0","1","False","Zweiteres","100","1.731781","2.278168","True","True"
"HDB03","True","False","3","1","0","2","4","False","Zweiteres","66","1.23822","2.146179","True","True"
"HDB03","True","False","3","3","0","2","0","False","Ersteres","73","1.286987","3.940552","True","True"
"HDB03","True","False","3","2","0","2","0","False","Ersteres","84","1.558716","1.702789","True","True"
"HDB03","True","False","3","0","2","1","5","True","Ersteres","66","1.435852","1.669281","True","True"
"HDB03","True","False","3","1","0","1","2","True","Ersteres","69","2.965607","1.591736","True","True"
"HDB03","True","False","3","0","1","1","3","False","Ersteres","66","2.35498","1.051758","True","True"
"RDL03","False","False","3","0","0","1","5","True","Ersteres","77","10.85393","10.31276","True","True"
"RDL03","False","False","3","0","0","0","1","True","Ersteres","99","6.04892","5.154541","True","True"
"RDL03","False","False","3","0","1","1","3","True","Zweiteres","60","14.41986","9.528992","True","True"
"RDL03","False","False","3","0","2","1","5","True","Zweiteres","68","10.04254","7.024353","True","True"
"RDL03","False","False","3","2","0","2","0","True","Ersteres","38","12.84827","14.52887","True","True"
"RDL03","False","False","3","3","0","2","0","False","Ersteres","82","2.657654","8.836487","True","True"
"RDL03","False","False","3","1","0","2","4","False","Zweiteres","40","2.674927","7.768799","True","True"
"RDL03","False","False","3","1","0","1","2","False","Zweiteres","13","25.45306","3.689026","True","True"
"IRD09","False","True","3","0","0","1","5","False","Zweiteres","30","25.27852","7.403854","True","True"
"IRD09","False","True","3","0","0","0","1","False","Zweiteres","73","6.860565","2.119507","True","True"
"IRD09","False","True","3","1","0","1","2","False","Zweiteres","20","1.037354","3.351776","True","True"
"IRD09","False","True","3","2","0","2","0","True","Zweiteres","73","1.16272","2.14389","True","True"
"IRD09","False","True","3","1","0","2","4","False","Zweiteres","7","18.18945","2.641876","True","True"
"IRD09","False","True","3","0","1","1","3","False","Zweiteres","37","1.024475","2.213989","True","True"
"IRD09","False","True","3","3","0","2","0","False","Ersteres","72","1.34314","2.197388","True","True"
"IRD09","False","True","3","0","2","1","5","False","Zweiteres","42","1.730713","2.22345","True","True"
"MNM08","False","True","2","0","0","1","5","True","Ersteres","47","9.441254","8.229355","True","True"
"MNM08","False","True","2","0","0","0","1","True","Ersteres","100","6.946655","3.608582","True","True"
"MNM08","False","True","2","2","0","2","0","False","Ersteres","21","6.107361","13.01529","True","True"
"MNM08","False","True","2","1","0","1","2","False","Ersteres","48","7.57724","9.088348","True","True"
"MNM08","False","True","2","3","0","2","0","False","Ersteres","50","10.34143","8.74884","True","True"
"MNM08","False","True","2","1","0","2","4","True","Ersteres","27","11.91235","10.51648","True","True"
"MNM08","False","True","2","0","2","1","5","True","Zweiteres","77","2.124939","3.204041","True","True"
"MNM08","False","True","2","0","1","1","3","True","Zweiteres","68","5.889954","2.308411","True","True"
"BDB10","False","True","2","0","0","1","5","True","Ersteres","83","10.64012","7.58802","True","True"
"BDB10","False","True","2","0","0","0","1","True","Ersteres","19","14.27432","3.262054","True","True"
"BDB10","False","True","2","2","0","2","0","False","Ersteres","15","7.432037","5.189423","True","True"
"BDB10","False","True","2","1","0","1","2","False","Zweiteres","0","5.063873","2.535889","True","True"
"BDB10","False","True","2","0","2","1","5","False","Ersteres","0","38.95541","1.970215","True","True"
"BDB10","False","True","2","0","1","1","3","True","Zweiteres","0","7.793823","1.800354","True","True"
"BDB10","False","True","2","1","0","2","4","True","Ersteres","8","2.147583","5.670959","True","True"
"BDB10","False","True","2","3","0","2","0","True","Zweiteres","32","2.084839","2.808105","True","True"
"SRH12","True","True","0","0","0","1","5","True","Ersteres","100","9.944984","5.256874","True","True"
"SRH12","True","True","0","0","0","0","1","True","Ersteres","100","3.281845","1.900772","True","True"
"SRH12","True","True","0","3","0","2","0","False","Ersteres","100","3.348633","2.057373","True","True"
"SRH12","True","True","0","0","1","1","3","True","Ersteres","5","4.68399","5.189911","True","True"
"SRH12","True","True","0","0","2","1","5","False","Zweiteres","0","6.371185","5.64743","True","True"
"SRH12","True","True","0","1","0","2","4","False","Zweiteres","100","8.83252","2.582764","True","True"
"SRH12","True","True","0","2","0","2","0","True","Ersteres","24","11.73846","9.819092","True","True"
"SRH12","True","True","0","1","0","1","2","False","Zweiteres","100","2.736328","2.010742","True","True"
"EKG06","True","False","2","0","0","1","5","False","Zweiteres","100","3.86364","7.317421","True","True"
"EKG06","True","False","2","0","0","0","1","True","Ersteres","100","5.766449","1.628082","True","True"
"EKG06","True","False","2","1","0","2","4","False","Ersteres","100","2.11615","1.726181","True","True"
"EKG06","True","False","2","0","1","1","3","True","Zweiteres","75","5.045181","3.890656","True","True"
"EKG06","True","False","2","0","2","1","5","True","Zweiteres","46","18.54977","5.447266","True","True"
"EKG06","True","False","2","3","0","2","0","True","Zweiteres","100","4.291046","2.321472","True","True"
"EKG06","True","False","2","1","0","1","2","True","Zweiteres","100","19.94574","2.796051","True","True"
"EKG06","True","False","2","2","0","2","0","True","Ersteres","100","2.304962","2.285797","True","True"
"VDG09","True","False","2","0","0","1","5","False","Zweiteres","83","9.790527","9.434395","True","True"
"VDG09","True","False","2","0","0","0","1","False","Zweiteres","100","3.726074","1.702545","True","True"
"VDG09","True","False","2","1","0","2","4","False","Ersteres","90","2.523834","4.769958","True","True"
"VDG09","True","False","2","0","1","1","3","True","Zweiteres","28","10.45197","8.078644","True","True"
"VDG09","True","False","2","3","0","2","0","False","Zweiteres","63","7.949951","7.3172","True","True"
"VDG09","True","False","2","0","2","1","5","False","Zweiteres","88","2.175812","2.794647","True","True"
"VDG09","True","False","2","2","0","2","0","False","Zweiteres","68","1.463837","4.109863","True","True"
"VDG09","True","False","2","1","0","1","2","False","Ersteres","91","1.434937","1.837769","True","True"
"FRB08","True","True","0","0","0","1","5","False","Zweiteres","32","23.51772","15.02889","True","True"
"FRB08","True","True","0","0","0","0","1","False","Zweiteres","100","4.26149","2.775421","True","True"
"FRB08","True","True","0","2","0","2","0","True","Ersteres","39","12.3139","3.267853","True","True"
"FRB08","True","True","0","0","1","1","3","True","Zweiteres","32","7.989807","2.018127","True","True"
"FRB08","True","True","0","0","2","1","5","True","Zweiteres","15","2.376343","1.15329","True","True"
"FRB08","True","True","0","1","0","1","2","True","Ersteres","13","6.863251","7.64621","True","True"
"FRB08","True","True","0","3","0","2","0","True","Zweiteres","100","1.30957","1.594421","True","True"
"FRB08","True","True","0","1","0","2","4","True","Ersteres","22","2.040161","1.690308","True","True"
"ESW04","False","False","3","0","0","1","5","True","Ersteres","89","13.71057","12.61636","True","True"
"ESW04","False","False","3","0","0","0","1","True","Ersteres","98","8.612839","11.29172","True","True"
"ESW04","False","False","3","0","2","1","5","False","Ersteres","57","28.15619","16.40021","True","True"
"ESW04","False","False","3","0","1","1","3","True","Zweiteres","67","12.30377","24.7912","True","True"
"ESW04","False","False","3","3","0","2","0","False","Ersteres","49","42.34467","16.05096","True","True"
"ESW04","False","False","3","1","0","1","2","True","Ersteres","98","10.76935","9.59314","True","True"
"ESW04","False","False","3","2","0","2","0","False","Ersteres","3","38.88025","4.212769","True","True"
"ESW04","False","False","3","1","0","2","4","False","Zweiteres","83","9.793518","4.660034","True","True"
"YVZ10","True","True","1","0","0","1","5","True","Ersteres","76","13.86057","20.55372","False","False"
"YVZ10","True","True","1","0","0","0","1","False","Zweiteres","100","22.9837","7.297684","False","False"
"YVZ10","True","True","1","3","0","2","0","False","Ersteres","56","14.84949","16.37015","False","False"
"YVZ10","True","True","1","2","0","2","0","True","Zweiteres","100","4.450836","6.919922","False","False"
"YVZ10","True","True","1","1","0","2","4","True","Ersteres","74","3.831299","3.185089","False","False"
"YVZ10","True","True","1","0","1","1","3","False","Ersteres","9","4.902161","8.635681","False","False"
"YVZ10","True","True","1","1","0","1","2","False","Zweiteres","72","3.401428","3.75824","False","False"
"YVZ10","True","True","1","0","2","1","5","False","Ersteres","0","3.953491","1.666687","False","False"
"STN09","False","False","2","0","0","1","5","True","Zweiteres","95","14.07126","9.48587","True","True"
"STN09","False","False","2","0","0","0","1","True","Ersteres","61","2.558563","3.316742","True","True"
"STN09","False","False","2","0","2","1","5","True","Zweiteres","26","15.36157","5.537109","True","True"
"STN09","False","False","2","1","0","1","2","False","Zweiteres","55","2.494202","6.732117","True","True"
"STN09","False","False","2","0","1","1","3","True","Ersteres","41","2.583435","3.940002","True","True"
"STN09","False","False","2","3","0","2","0","False","Ersteres","50","8.987732","3.667664","True","True"
"STN09","False","False","2","1","0","2","4","False","Zweiteres","58","4.10614","3.612305","True","True"
"STN09","False","False","2","2","0","2","0","False","Ersteres","30","1.258606","6.180481","True","True"
"DEH10","False","True","2","0","0","1","5","False","Zweiteres","70","9.759071","5.141266","True","True"
"DEH10","False","True","2","0","0","0","1","True","Ersteres","100","1.690918","2.475372","True","True"
"DEH10","False","True","2","0","1","1","3","True","Zweiteres","77","2.704269","1.607285","True","True"
"DEH10","False","True","2","1","0","1","2","False","Zweiteres","67","2.266479","1.30777","True","True"
"DEH10","False","True","2","3","0","2","0","False","Ersteres","67","1.253448","1.706573","True","True"
"DEH10","False","True","2","0","2","1","5","True","Ersteres","40","7.690735","3.087952","True","True"
"DEH10","False","True","2","1","0","2","4","False","Zweiteres","67","0.7854919","1.247467","True","True"
"DEH10","False","True","2","2","0","2","0","False","Ersteres","94","1.475464","1.808411","True","True"
"GHN08","True","True","3","0","0","1","5","False","Zweiteres","100","25.3808","4.151878","True","True"
"GHN08","True","True","3","0","0","0","1","False","Zweiteres","100","7.613419","2.24942","True","True"
"GHN08","True","True","3","3","0","2","0","True","Zweiteres","100","3.967743","1.55014","True","True"
"GHN08","True","True","3","0","1","1","3","False","Ersteres","50","35.88391","2.550934","True","True"
"GHN08","True","True","3","1","0","1","2","False","Ersteres","100","7.806641","1.2854","True","True"
"GHN08","True","True","3","2","0","2","0","False","Zweiteres","0","16.67694","2.635559","True","True"
"GHN08","True","True","3","1","0","2","4","False","Ersteres","100","9.342529","2.18457","True","True"
"GHN08","True","True","3","0","2","1","5","False","Ersteres","50","2.054565","0.7713623","True","True"
"SHW08","False","True","3","0","0","1","5","True","Ersteres","100","14.53005","10.65799","True","True"
"SHW08","False","True","3","0","0","0","1","True","Ersteres","100","5.672211","1.565796","True","True"
"SHW08","False","True","3","1","0","2","4","False","Zweiteres","100","5.739609","2.905823","True","True"
"SHW08","False","True","3","2","0","2","0","False","Zweiteres","100","18.01431","7.899689","True","True"
